DAYS_BIRTH,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,ZIP_CODE,NAME_EDUCATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,TARGET
-24332,F,269430.81565758697,636865.3449375517,10003,Incomplete higher,0.6400719244871548,0.5742741202254854,0.8689175700889626,0
-20815,F,83767.63771308589,183309.37760748842,10001,Higher education,0.26790952357069053,0.4078168082796595,0.4923062374005278,0
-14254,M,105191.72646671036,203677.47724574286,10002,Secondary,0.9467393216744445,0.8492596872684504,0.28492723075647075,0
-20995,F,226479.16552618158,978495.9069751211,10001,Incomplete higher,0.32165512703282007,0.4157341333886524,0.7721398801184159,0
-16404,F,204272.3717890245,759527.0544395976,10002,Higher education,0.15223095675393428,0.44381541788205026,0.00889840668199049,1
-17500,F,107409.14719131986,208877.2721071966,10002,Incomplete higher,0.9872011549350138,0.5921749893424125,0.9240282291078946,0
-12793,M,226137.88463180818,567148.2328593979,10002,Secondary,0.7462462791237681,0.12317000407694145,0.8655316448773113,0
-8121,F,266061.1060338973,805326.2754432869,10002,Higher education,0.4147868823261813,0.15679517670628107,0.5448332099548358,1
-18657,M,175673.85315730685,546795.4486293109,10003,Higher education,0.9359164308887068,0.7902377472272404,0.2775811879097886,0
-7473,M,368938.4998992325,1680481.9998621205,10002,Higher education,0.09111737436619727,0.27341877913954704,0.03284488274899766,0
-11177,M,81230.28015657756,204884.25454620845,10002,Secondary,0.08766121642655778,0.684696928928456,0.9998237501968622,0
-10985,M,235588.01186143074,1091737.492157229,10003,Secondary,0.6824510186285855,0.09742696997720213,0.7620737230386839,0
-22114,F,216170.90522927226,597814.2054419296,10003,Incomplete higher,0.1779720483788435,0.8218466603180131,0.33870987580815837,0
-16796,M,234556.1375834215,934821.3047718281,10002,Secondary,0.9171395151932842,0.9882281109189571,0.01927197163878458,1
-14873,F,156137.8815617474,737129.6369062695,10002,Incomplete higher,0.8403591742988709,0.37369094520778434,0.6392917284607711,0
-19655,M,158653.18819344087,734612.3040361556,10001,Secondary,0.30636722410118644,0.5055301019148967,0.9869040057516955,0
-8941,M,223906.99145705785,274915.572141174,10002,Incomplete higher,0.8888395822693702,0.44271197983980226,0.7070727086326672,0
-9914,M,245827.83970757396,448099.2095182128,10002,Higher education,0.04288768700732837,0.8941877486390235,0.08371440856980528,0
-18528,M,213383.28574431478,620437.8725017847,10001,Higher education,0.5486378527374939,0.009934037696879616,0.4022783721735562,0
-16399,M,244486.81508104203,666524.150621825,10003,Secondary,0.9355627737088332,0.6534593211638361,0.10918346272755808,1
-19950,M,115649.14472542213,412123.4363257217,10001,Incomplete higher,0.8553829789356981,0.6523682728035328,0.9121605496009476,1
-17554,F,150757.61172925794,720445.9328550713,10003,Higher education,0.356073323800995,0.3823850082979531,0.3304144709525808,0
-16543,M,124482.52326705516,180452.2116149907,10002,Higher education,0.18287043523463486,0.21933364211701456,0.7333765293406711,0
-12604,M,164160.13835683354,460868.8623015177,10002,Secondary,0.21054058840374457,0.23968268141503568,0.08469035800910663,1
-20908,M,232071.4070869277,410683.808293026,10001,Higher education,0.5145078780784053,0.8004641212138911,0.12841469579543952,1
-14238,F,174663.58733009364,799335.7497112144,10003,Incomplete higher,0.5967729438364741,0.06610309637495904,0.6794876620506847,1
-17871,F,303934.778165065,1476612.6373412353,10003,Secondary,0.03281431662363643,0.563824146274359,0.8434799483621692,0
-17342,F,174032.77285915337,507271.8971460253,10002,Higher education,0.41355155923488807,0.30684060297826554,0.20144995633127893,0
-14834,M,188045.4775477878,266280.14197249105,10002,Secondary,0.8303871156439045,0.2652478124683204,0.41833724599706346,0
-8097,M,203515.91346909638,842795.7592309942,10002,Incomplete higher,0.4443289502357971,0.5057376655310359,0.6194170347031267,0
-22106,F,122567.31158264176,464354.2760744239,10003,Incomplete higher,0.16917539094941048,0.897861506279767,0.7962763392602725,0
-14793,M,180895.00643798284,437527.73229013005,10002,Secondary,0.9548602930190968,0.6180919190373309,0.6281966103792811,0
-11116,M,262939.871146846,1196279.0985874352,10002,Secondary,0.2662755399264667,0.7886106277553235,0.09542592064257671,0
-24490,M,173257.91540403408,849540.311438158,10003,Higher education,0.7984282656340606,0.600683779262881,0.542819328334084,0
-22130,M,125908.2104707534,406861.72986357164,10003,Secondary,0.19379416633893487,0.6977157798727407,0.8846066814765701,0
-25249,M,114496.7866858173,373592.8986354189,10001,Secondary,0.4231727292215899,0.43240764879329563,0.8680237210239841,0
-13082,F,144909.56723298744,317359.7803210144,10002,Secondary,0.49042253977481187,0.9259816352081839,0.5850156077509613,0
-8560,M,200540.53476969703,669409.1468985354,10002,Secondary,0.5006352959482445,0.5019390204391609,0.9956962067708389,0
-24851,F,211285.52786329144,582845.7669158297,10001,Secondary,0.5164738681007048,0.5517746692267631,0.10512372238435541,0
-25360,M,91463.17287495798,202020.57342368393,10001,Secondary,0.22494754068976142,0.5249655032548496,0.4785953573916528,0
-15058,M,164358.82647591585,208528.74670480465,10002,Secondary,0.5159155219608352,0.31618902016491846,0.7751236393527404,0
-8186,F,187132.10326077897,376291.1164523726,10003,Higher education,0.48171275387775425,0.23123843559918567,0.14103811811415923,1
-22575,M,66237.52408198804,118659.13257301846,10001,Higher education,0.20871949712626325,0.07383496411555501,0.9727497614828546,0
-19448,F,115563.5835378928,366124.8401900747,10001,Secondary,0.9881915595037108,0.7181749820025486,0.354046545183645,0
-7982,F,138339.6651413631,471278.982486852,10002,Higher education,0.8655633927865501,0.2892752631703708,0.3501397539785909,1
-23734,M,123634.10592106986,424594.99001474254,10003,Incomplete higher,0.887576351022483,0.3891979631956072,0.2131943011412062,1
-24981,F,160589.64719690007,409941.0472227605,10001,Secondary,0.6855710503828949,0.9199281627262127,0.28801746406659434,0
-20108,M,165482.89712978492,444308.16387971945,10001,Incomplete higher,0.15989703069175654,0.5664473494118737,0.5775889000730974,0
-23655,F,124774.17861546656,541139.8379269368,10001,Higher education,0.5680920638997489,0.09707806390393825,0.4293542890509545,1
-21687,M,196519.55628998953,570875.8011024939,10001,Secondary,0.8214396316273861,0.7996119128238497,0.1933781783267302,1
-12637,F,269572.4009940747,1334678.1161225615,10002,Secondary,0.03873648868866253,0.25613059910945546,0.8091399403164693,0
-18095,M,276005.2580457502,761351.9260855688,10002,Higher education,0.4958431032876197,0.5527058426461825,0.06223930712405967,0
-21536,F,56230.72323630334,202336.3485018321,10001,Higher education,0.39612287999491813,0.5099814748639906,0.8346527445002718,0
-14457,F,200596.32795081625,241006.85860147967,10002,Secondary,0.21212472965930362,0.2380788423518807,0.27493872464791247,0
-7480,F,169040.27064669653,610803.3012388886,10002,Incomplete higher,0.3782500037653177,0.11577103479458106,0.4959033330959718,0
-22541,F,162959.88354144967,717953.2678533928,10001,Higher education,0.9834975108694528,0.21126160649496806,0.38106453858839184,0
-9012,F,153662.3936331593,732943.7031025988,10003,Secondary,0.7232433263617776,0.0973377995639656,0.5706021133897141,1
-14821,F,174207.43610261206,869170.1030068253,10002,Secondary,0.2995370800149414,0.2756280189521012,0.7959899951401754,0
-24141,M,176003.77189254845,374661.795819732,10003,Secondary,0.6053550514808296,0.9972975107374645,0.989319793474695,0
-13301,M,151032.15302616887,498629.67173590633,10003,Secondary,0.24665624028567978,0.40209226524138253,0.3060591456539016,1
-24766,M,116693.85206235784,327077.9237644872,10003,Secondary,0.6108439090242739,0.8638883913350103,0.5538044123635337,0
-17454,M,152771.54333475794,497312.61000109307,10002,Higher education,0.8961666894849317,0.5491776921290614,0.4660075487749974,0
-17990,M,192621.84860990156,313937.36734191736,10003,Higher education,0.5568767999425523,0.666583079333733,0.9989281593131207,0
-13017,F,204665.55470083177,905562.8634297454,10003,Secondary,0.7333399754526827,0.1563479697505562,0.808913630499449,0
-18207,M,228988.799613801,1062113.2016236829,10003,Higher education,0.4533389987162968,0.27480586742197544,0.3970838585801928,1
-18344,F,135184.67237749262,378334.1308120482,10001,Secondary,0.5241239176639966,0.5104434230289255,0.47687905560764643,0
-19749,M,192093.3912391385,407568.2836967007,10001,Secondary,0.6950750787548786,0.8811434342268406,0.24595659442659334,0
-8629,M,258351.04365019087,403888.8957101484,10003,Higher education,0.8124050050513972,0.04288803588494017,0.7552473197488265,0
-19564,F,221942.89601327918,828969.8776260724,10001,Secondary,0.6594513865254497,0.5069199595657209,0.8452117863784422,0
-7325,F,176429.73879120636,396777.66641754296,10002,Incomplete higher,0.977491993890093,0.05101221250842991,0.9649868236229203,1
-14903,F,155166.4219308648,719685.8039371697,10002,Incomplete higher,0.8198225877982828,0.45682267644928254,0.565828896817797,0
-16834,F,174796.6713203774,643959.6593897045,10003,Higher education,0.7771602046078752,0.6288681593326368,0.6706830022374395,0
-13227,M,115509.25079482558,413839.7634351851,10002,Secondary,0.8451015789810254,0.7447231914283073,0.44605883166945937,0
-20770,F,147669.96090699188,478097.5152509189,10001,Secondary,0.28121093542434905,0.1385320052606267,0.6091285103376437,1
-23182,M,211296.85391642916,249986.4399368304,10001,Secondary,0.43204715394838067,0.1665752834613481,0.3487490302401308,0
-13511,M,226734.45740187485,1071930.1685850956,10003,Higher education,0.5644629183945907,0.4700649216917906,0.7376891165206392,1
-18895,M,161084.8740899884,565689.8022680943,10001,Incomplete higher,0.46238631844268563,0.998036457979074,0.022700365754377394,0
-17377,M,192825.5980149909,959547.9836542556,10002,Higher education,0.8474578182240797,0.3560468356567634,0.028456849691983588,1
-21055,M,125537.93889630408,395372.40092796943,10001,Higher education,0.027068517679232018,0.4275274273629103,0.7161208901865981,0
-14657,F,207279.88958693077,796046.718662118,10003,Higher education,0.20917541723282085,0.43244674281455153,0.930682803125166,0
-12147,F,167569.7278049368,205245.80905165157,10003,Incomplete higher,0.8817065410018549,0.08070082135709544,0.6322489344364464,0
-12429,M,171365.93870604088,604398.1905296778,10003,Secondary,0.0591001376769672,0.7741721452899953,0.7265282990036969,0
-14584,M,162543.25479828287,659697.8013908408,10002,Incomplete higher,0.22698830360879807,0.25310152442610745,0.8239342912181676,0
-24697,M,163050.9122162272,670800.7760125566,10001,Higher education,0.35125033037648623,0.7036670568829199,0.3616742644635794,0
-8592,M,166452.63637091668,679201.0956256908,10002,Secondary,0.7507405608116909,0.47508987883559073,0.10811365755940838,0
-8018,F,218049.3784890032,415412.52346597513,10003,Incomplete higher,0.5601806961668484,0.611779742219384,0.9330922872500963,0
-15643,M,158813.05882008764,778437.1220078582,10002,Incomplete higher,0.954604702780331,0.053971636494996256,0.9385705650024402,0
-20773,F,241670.44561601165,1203694.8718580774,10001,Higher education,0.22787501507297347,0.8899656844165662,0.441840555572079,0
-10212,M,286866.65362168814,373610.3965625339,10002,Incomplete higher,0.8721204049887294,0.24385676941971335,0.21716965699461377,0
-23059,F,108300.7242287939,513972.0273967005,10001,Secondary,0.2829134897492488,0.670095387500837,0.892354382769989,0
-10222,M,197194.1018027163,425504.79735619633,10003,Secondary,0.2454982591265602,0.7980191120661617,0.7084266970852532,0
-10951,F,136260.62865106034,511949.7578452817,10002,Secondary,0.4983751980993507,0.5400387172831971,0.008228350546961805,0
-22499,M,151950.56929212375,357455.15685108135,10001,Higher education,0.07120450525649369,0.3373340220786242,0.1077197014590825,0
-9571,F,293920.709549635,1431692.859131854,10003,Secondary,0.3843070129932832,0.9779033744810768,0.9831996427717445,0
-9162,M,174678.57018352798,245600.76552981997,10002,Secondary,0.35567596810974367,0.2784397132706956,0.038128178808144675,1
-24674,M,186586.63138683548,558078.2388244754,10003,Higher education,0.16010155570177353,0.9486623371232704,0.28255501036362207,1
-21408,F,185103.4087002946,502035.8302007446,10003,Secondary,0.8607948452749106,0.15622413368473176,0.5484963447061364,1
-10348,F,116623.01481666525,268710.36643904843,10003,Secondary,0.3858896437093833,0.38922213152234353,0.18435561620554552,0
-18584,F,115432.29747146604,413494.1841243459,10001,Secondary,0.9819201795136825,0.13849558414730223,0.232054086362959,1
-18471,F,96657.54862564991,147327.656195452,10001,Secondary,0.8997079490377743,0.0022404730736960143,0.35296748656200216,1
-17563,F,114953.38207133497,444484.4571428937,10002,Secondary,0.19481069956992547,0.2602585403964749,0.2695542683229536,0
-18751,M,30000.0,147671.05485657448,10003,Secondary,0.5051221723379384,0.08721040091895471,0.8033562279200072,0
-21085,M,204491.32873488127,862592.4510025538,10003,Secondary,0.6018041383665529,0.9863455230903472,0.5002744733926048,0
-8531,M,329826.7201637528,1464452.7397558964,10003,Secondary,0.8189605029436211,0.7616533179518026,0.27862014757761044,0
-12133,F,180533.12509191025,440238.5056678385,10002,Secondary,0.8856427496513948,0.0037047963220088187,0.3130960334946984,1
-7473,M,104361.11334594872,239983.22520021713,10003,Incomplete higher,0.6240180211554899,0.22364658482359212,0.03986495958803138,1
-17239,M,141455.50388838805,434012.8460778072,10003,Secondary,0.03513420314221538,0.670124241283717,0.0493920761808756,0
-8336,F,151024.86678422397,178648.29039608702,10002,Higher education,0.4812764495181293,0.3985521131647545,0.7179075663588841,0
-11452,F,114434.78295349331,547162.194672904,10002,Secondary,0.8848035361863323,0.8318425630442273,0.11291083707111405,0
-20373,M,224355.2955615248,353391.1555191759,10001,Secondary,0.7140896025442599,0.5048607783757316,0.47579677468178183,0
-11288,M,242318.3416889552,1117584.830387818,10003,Secondary,0.8701419414094578,0.6536514197324291,0.8423656428557967,0
-17242,M,110686.84018751323,147692.64838379572,10003,Incomplete higher,0.6740797897227073,0.5970373975944806,0.36845350572720115,0
-19601,M,218236.47544283763,936343.5347547902,10001,Secondary,0.04403500981497266,0.6381689006236343,0.34575222701070596,0
-24400,M,252112.4597950648,405359.0445783768,10001,Higher education,0.9680066562066106,0.2300988538271801,0.8730482757869719,0
-23619,F,250315.2197926003,288494.9132420147,10001,Higher education,0.9180185405696787,0.3732894392061916,0.8648503966496726,0
-16346,F,322840.55263949436,1251962.0395996284,10003,Secondary,0.12657953991262327,0.05062925286449138,0.8801368014602837,1
-7502,F,125648.22323351093,266507.571237205,10003,Incomplete higher,0.1126911668437488,0.5876365146882088,0.5719139601317589,0
-24469,M,324126.96208681917,1250476.8317856633,10003,Secondary,0.5390785004770201,0.4592584620757756,0.9523042735732603,0
-8654,F,156784.65529223485,504900.0539049744,10003,Secondary,0.7570508345568833,0.7607161490190723,0.8189639478173772,0
-12143,M,151869.52170951548,217967.62696031816,10002,Secondary,0.3821732119382537,0.20638246462164211,0.41563442695236874,0
-17745,F,180582.55018823285,853888.2531637071,10003,Secondary,0.13638216354324206,0.4368121160678018,0.6295551419400384,0
-20313,F,127835.42359307809,359122.5201052489,10001,Secondary,0.5105560987813546,0.18074543305738622,0.12178908275830969,0
-8607,M,221659.21149581732,872847.229424244,10003,Higher education,0.33756613621897247,0.6139792252484421,0.5513321859508514,0
-12775,M,105331.16032887119,316423.47312503343,10002,Secondary,0.3517719555513247,0.848030256511452,0.2631490835542687,0
-9306,F,162639.74125687298,555812.5169101228,10003,Higher education,0.6449855368403822,0.765443248448985,0.2835472265113689,0
-12366,M,269762.4901751564,596470.3231088326,10002,Secondary,0.8856080992295039,0.9441979726308872,0.12571823292792483,0
-22207,F,152537.75411487816,274787.7972607203,10001,Incomplete higher,0.5585917308556443,0.971725781863591,0.35819922357392653,0
